en,zh_CN,pos,description
encapsulation,封装
encode,编码
encoding,编码
encrypt,加密
encrypted trigger,加密触发器
end address,结束地址
end tag,结束标记
end user,最终用户
endnote,尾注
end-of-file,文件尾
EOF,EOF
endpoint,端点
enhanced small device interface,增强型小型设备接口
ESDI,ESDI
enlarge,放大
ENTER key,ENTER 键
enterprise,企业
entity,实体
entity integrity,实体完整性
entry,输入
entry,项
enumerator,枚举器
envelope,信封
environment,环境
epoch,时期
equation,公式
equijoin,同等联接
error log,错误日志
error message,错误消息
ESC key,ESC 键
e-service,电子服务
evaluation,计算
evaluation software,测试版软件
event,事件
event class,事件类
event log,事件日志
Event Viewer,事件查看器
exception,异常
exception handler,异常处理程序
exclusive,独占
execute,执行
exit code,退出代码
expanded memory,扩展内存
expense report,零用金报销单
expire,过期
explicit profiling,显式配置处理
explicit targeting,显式目标
explicit transaction,显式事务
export,导出
expression,表达式
extended character,扩展字符
extended memory,扩展内存
extender object,扩展对象
extensibility,扩展性
external drive,外部驱动器
extract,提取
extranet,Extranet
extrinsic event,外部事件
typeface,字样
face,字面
face down,正面向下
face up,正面向上
factorial,阶乘
fade,渐弱？
failed,失败
failover,故障转移
failure,失败
family,家族
fast page-mode RAM,快速页面模式 RAM
FPM RAM,FPM RAM
FAT,FAT
file allocation table,文件分配表
fatal error,错误
fault,错误
fault,错误
fault tolerance,容错
favorite,收藏夹
fax call,传真电话
fax modem,传真调制解调器
fax-enabled,已启用传真
feature,功能
Federal Information Processing Standard,美国联邦信息处理标准
FIPS,FIPS
feedback,反馈
feedback form,反馈表
field,字段
field separator,字段分隔符
field terminator,字段终止符
file,文件
file cache,文件缓存
file name extension,文件扩展名
file format,文件格式
file handle,文件句柄
file mode,文件模式
file name,文件名
file sharing,文件共享
file size,文件大小
file system,文件系统
file transfer,文件传输
file type,文件类型
fill,填充
firmware,固件
fixed database role,固定数据库角色
EISA,EISA
Extended Industry Standard Architecture,扩展工业标准结构
fixed-length,定长
FK,FK
foreign key,外键
referencing key,引用键
flag,标志
flag,标志
flagged,己标记
flame,辱骂
flame,辱骂
flash memory,闪存
flat file,平面文件
flatbed scanner,平板扫描仪
flatten,合并
flip,翻转
floating-point number,浮点数
floppy disk drive,软盘驱动器
flow control,流控制
flush,刷新
folder,文件夹
followed hyperlink,已访问过的超链接
font,字体
font size,字号
font style,字形
font weight,字体粗细
footer,页脚
foreground,前景色
forest,林
file fork,派生
form,表单
form,窗体
form feed,换页
format,格式
format,格式化
format,格式
format bar,格式栏
formatting,格式化
formula,公式
forum,论坛
forward,转发
forward lookup,前向查找
forward-only cursor,只进游标
forwarder,转发器
FPS,Fps
frame rate,帧速率
frames per second,每秒帧数
FQDN,FQDN
fully qualified domain name,完全限定的域名
fraction,分数
fragment,片段
fragmentation,碎片
frame,帧
frame,帧
frame,框架
frame,框架
frame buffer,帧缓冲区
frame relay,帧中继
frameset,框架集
framework,框架
free space,可用空间
free-text searchable,自定义文本搜索
free-threaded component,自由线程组件
frequency,频率
frequency hopping,频率跳转
friendly,友好地
front buffer,前台缓冲区
front end,前端
front-end/back-end application,前端/后端应用程序
FTS,FTS
full access,完全访问权限
full duplex,全双工
full outer join,完全外部联接
full path,完整路径
full screen,全屏幕
full-text catalog,全文目录
full-text index,全文检索
full-text search,全文搜索
full-width character,全角字符
function,函数
function declaration,函数声明
function library,函数库
game,游戏
game controller,游戏控制器
game pad,游戏板
game port,游戏端口
gamma correction,gamma 矫正
Gantt chart,甘特图
garbage collection,垃圾回收
GC,GC
gatekeeper,网关守卫
gateway,网关
gateway server,网关服务器
GDI,GDI
Graphics Device Interface,图形设备接口
GDT,GDT
global descriptor table,全局描述符表
general protection fault,一般性保护错误
GP fault,GP 错误
GPF,GPF
genre,流派
gesture,笔势
get,获取
ghost,创建副本
GHz,GHz
GIF,GIF
Graphics Interchange Format,图形交换格式
global,全局
global catalog server,全局编录服务器
global group,全局组
global resource pointer,全局资源指针
global variable,全局变量
glue chasing,粘附追踪
glue record,粘附记录
glyph,字形
Go,转到
Gopher,Gopher 工具
Gopher server,gopher 服务器
Gouraud shading,高氏着色
gradient,渐变
granularity,粒度
graph,图
graphics adapter,图形适配器
video card,视频卡
display adapter,显示适配卡
graphics engine,图形引擎
grave accent,重音符
grayscale,灰度
GREATER-THAN OR EQUAL TO,大于或等于
grep,grep
grep,grep
grid,网格
group,组合
group,组
group box,分组框
Group Policy,组策略
Group Policy container,组策略容器
GPO,GPO
Group Policy template,组策略模板
group window,组窗口
guest,来宾
functionality,功能
half-duplex,半双工
half-duplex,半双工
half-width character,半角字符
handheld scanner,手持式扫描仪
handle,图柄
handle,句柄
handler,处理程序
handwriting,手写
handwriting recognition,手写识别
hang up,挂断
hard copy,打印件
hard mount,硬装载
hard recovery,硬恢复
hard reset,硬重置
hardware,硬件
hardware profile,硬件配置文件
hash,哈希
hash,哈希
message digest,哈希
hash algorithm,哈希算法
hash table,哈希表
associative array,关联阵列
HDLC,HDLC
High-level Data Link Control,高级数据链路控制
header,页眉
header,标头
header file,头文件
headless,无外设
heap,堆
heat pipe,热管
HAL,HAL
hardware abstraction layer,硬件抽象层
help,帮助
online help,联机帮助
help topic,帮助主题
helpdesk,支持人员
helper,帮助程序
helper application,帮助应用程序
heterogeneous data,异类数据
heuristic,启发式
hex,十六进制
hexadecimal,十六进制
HFS,HFS
hibernate,休眠
hibernation,休眠
hidden,隐藏
hidden text,隐藏文字
hierarchical,分层的
cascading menu,级联菜单
child menu,子菜单
submenu,子菜单
hierarchy,层次结构
high memory,高存储区
high memory,高端存储器
high-memory area,高存储区
HMA,HMA
HPFS,HPFS
high resolution,高分辨率
highlight,突出显示
history,历史记录
hit,命中
hit count,命中次数
hive,配置单元
hold,保留
home address,住宅地址
home computer,家庭计算机
Web root,Web 根目录
document root,文档根目录
home folder,主文件夹
home network,家庭网络
home server,主服务器
residential server,承载服务器
homogeneous data,同类数据
hook,挂钩
hop,跃点
host adapter,主机适配器
host name,主机名
hot docking,热插接
hot plugging,热插入
hot swapping,热交换
hot standby,热备用服务器
hot zone,热点区域
hover,悬停
hue-saturation-brightness,色调-饱和度-亮度
HTC,HTC
HTML Component,HTML 组件
HTML editor,HTML 编辑器
HTML file,HTML 文件
HTTP verb,Http 谓词
hub,集线器
hue,色调
hyperlink address,超链接地址
hyphen,连字符
hyphenation,断字
I/O,I/O
input/output,输入/输出
I/O control,I/O 控制
input/output control,输入/输出控制
IOCtl,IOCtl
I/O port,I/O 端口
input/output port,输入/输出端口
I/O request packet,I/O 请求数据包
IRP,IRP
ICM,ICM
Image Color Matching,图像颜色匹配
ICMP,ICMP
Internet Control Message Protocol,Internet 控制消息协议
icon,图标
ICP,ICP
independent content provider,独立信息供应商
ICS,ICS
Internet Connection Sharing,Internet 连接共享
identification,标识
ID number,ID 号码
Internet Database Connector,Internet 数据库连接器
identifier,标识符
identity,标识
identity column,标识列
identity increment,标识增量
identity property,标识属性
identity seed,标识种子
ideograph,象形文字
ideographic character,象形文字
idle,空闲的
idle loop,空闲环路
IEC,IEC
International Electrotechnical Commission,国际电工委员会
IEEE,IEEE
Institute of Electrical and Electronic Engineers,电气与电子工程师协会
IEEE 1394,IEEE 1394
IEEE 1394 connector,IEEE 1394 连接器
IETF,IETF
Internet Engineering Task Force,Internet 工程任务组
IGMP,IGMP
Internet Group Management Protocol,Internet 组管理协议
IGP,IGP
interior gateway protocol,内部网关协议
IHV,IHV
independent hardware vendor,独立硬件供应商
IIS,IIS
Internet Information Services,Internet Information Services
image,图像
image,映像
image control,图像控件
image file,图像文件
imaging,图像处理
imaging device,图像处理设备
IME,IME
